od_pair,total,completed,avg_wait_min,avg_charge_stops,completion_rate_pct
CAS→MUR,2,2,0.0,2.0,100.0
CAS→ZAR,2,2,0.0,3.0,100.0
CAC→VLD,2,2,0.0,2.0,100.0
COR→BAD,2,2,0.0,0.5,100.0
CAC→SEV,2,2,0.0,1.0,100.0
CAC→OVI,2,2,0.0,3.0,100.0
COR→HUE,2,2,0.0,1.0,100.0
CAC→LEO,2,2,0.0,3.0,100.0
COR→VAL,2,2,0.0,1.5,100.0
CRE→CAS,2,2,0.0,2.5,100.0
CRE→MUR,2,2,0.0,2.0,100.0
BUR→PON,2,2,0.0,1.5,100.0
CRE→VLD,2,2,0.0,1.5,100.0
BUR→PMP,2,2,0.0,2.0,100.0
CUE→BCN,2,2,0.0,2.0,100.0
BUR→LLE,2,2,0.0,1.5,100.0
BUR→LEO,2,2,0.0,1.5,100.0
CUE→ZAR,2,2,0.0,1.5,100.0
BUR→GUA,2,2,0.0,1.0,100.0
BUR→CRE,2,2,0.0,2.0,100.0
GIJ→LUG,2,2,0.0,1.5,100.0
GIJ→MER,2,2,0.0,3.0,100.0
LEO→VIG,2,2,0.0,2.0,100.0
HUE→MAL,2,2,0.0,2.5,100.0
CAS→ALG,2,2,0.0,4.0,100.0
MER→ALB,2,2,0.0,3.5,100.0
ALB→CAS,2,2,0.0,1.5,100.0
LUG→GIJ,2,2,0.0,1.0,100.0
ALB→BCN,2,2,0.0,4.0,100.0
ALG→CAS,2,2,0.0,5.0,100.0
LOG→LEO,2,2,0.0,2.5,100.0
ALM→CAR,2,2,0.0,1.0,100.0
LUG→MAD,2,2,0.0,2.5,100.0
MAD→SOR,2,2,0.0,2.0,100.0
MAD→PAL,2,2,0.0,2.5,100.0
MAD→LEO,2,2,0.0,2.5,100.0
LUG→OVI,2,2,0.0,1.0,100.0
ALB→SEV,2,2,0.0,2.0,100.0
LLE→VLD,2,2,0.0,4.0,100.0
MER→LEO,2,2,0.0,3.0,100.0
MAD→HUE,2,2,0.0,3.0,100.0
ALB→MAL,2,2,0.0,2.0,100.0
MAL→CAS,2,2,0.0,4.0,100.0
ALB→ZAR,1,1,0.0,3.0,100.0
VAL→JAE,1,1,0.0,2.0,100.0
VAL→LLE,1,1,0.0,2.0,100.0
BUR→CUE,1,1,0.0,4.0,100.0
ZAR→MER,1,1,0.0,4.0,100.0
ALG→GRN,1,1,0.0,2.0,100.0
ALG→HUE,1,1,0.0,2.0,100.0
VAL→PMP,1,1,0.0,3.0,100.0
VAL→SEG,1,1,0.0,5.0,100.0
BUR→BCN,1,1,0.0,5.0,100.0
BUR→OVI,1,1,0.0,1.0,100.0
BUR→BAD,1,1,0.0,3.0,100.0
ZAR→GIR,1,1,0.0,2.0,100.0
ALG→SEV,1,1,0.0,1.0,100.0
BUR→ACO,1,1,0.0,4.0,100.0
ALI→AVL,1,1,0.0,3.0,100.0
ALI→CDZ,1,1,0.0,3.0,100.0
ALI→COR,1,1,0.0,1.0,100.0
BIL→ZAM,1,1,0.0,3.0,100.0
BUR→OUR,1,1,0.0,1.0,100.0
ZAR→SAL,1,1,0.0,3.0,100.0
ZAR→MUR,1,1,0.251113357649956,4.0,100.0
ZAR→OVI,1,1,0.0,2.0,100.0
CAR→ZAR,1,1,0.0,4.0,100.0
CAR→TAL,1,1,0.0,3.0,100.0
ACO→MAD,1,1,0.0,3.0,100.0
TAR→VIT,1,1,0.0,2.0,100.0
TAR→VLD,1,1,0.0,1.0,100.0
ACO→TAL,1,1,0.0,4.0,100.0
CAR→SEV,1,1,0.0,4.0,100.0
TER→BIL,1,1,0.0,2.0,100.0
CAR→GIR,1,1,0.0,1.0,100.0
CAR→ALB,1,1,0.0,1.0,100.0
TER→MUR,1,1,0.0,3.0,100.0
TER→TAR,1,1,0.0,1.0,100.0
ALB→BAD,1,1,0.0,3.0,100.0
CAC→VIT,1,1,0.0,4.0,100.0
CAC→VIG,1,1,0.0,5.0,100.0
ALB→CAR,1,1,0.0,1.0,100.0
CAC→MAL,1,1,0.0,4.0,100.0
VAL→AVL,1,1,0.0,3.0,100.0
ZAR→STD,1,1,0.0,3.0,100.0
CAC→GRN,1,1,0.0,2.0,100.0
ALB→CDZ,1,1,0.0,1.0,100.0
CAC→GIJ,1,1,0.0,3.0,100.0
ALB→CRE,1,1,0.0,0.0,100.0
CAC→CRE,1,1,0.0,1.0,100.0
BUR→VIG,1,1,0.0,3.0,100.0
BIL→SOR,1,1,0.0,1.0,100.0
VLD→ZAM,1,1,0.0,0.0,100.0
ALI→CRE,1,1,0.0,3.0,100.0
ALI→JAE,1,1,0.0,2.0,100.0
VLD→ALI,1,1,0.0,4.0,100.0
ALI→LLE,1,1,0.0,3.0,100.0
VLD→AVL,1,1,0.0,1.0,100.0
VLD→BAD,1,1,0.0,2.0,100.0
VLD→BCN,1,1,0.0,8.0,100.0
VLD→BIL,1,1,0.0,2.0,100.0
BAD→ALB,1,1,0.0,4.0,100.0
AVL→ZAR,1,1,0.0,2.0,100.0
VLD→GUA,1,1,0.0,2.0,100.0
ALI→LOG,1,1,0.0,3.0,100.0
VLD→LOG,1,1,0.0,3.0,100.0
ALI→MER,1,1,0.0,3.0,100.0
ALI→ZAR,1,1,0.0,3.0,100.0
VLD→MER,1,1,0.0,2.0,100.0
VLD→OUR,1,1,0.0,2.0,100.0
ALM→COR,1,1,0.0,1.0,100.0
AVL→PMP,1,1,0.0,3.0,100.0
ZAM→BAD,1,1,0.0,1.0,100.0
VLD→PAL,1,1,0.0,2.0,100.0
AVL→OVI,1,1,0.0,2.0,100.0
AVL→MAL,1,1,0.0,3.0,100.0
AVL→GUA,1,1,0.0,0.0,100.0
AVL→CAC,1,1,0.0,2.0,100.0
AVL→BUR,1,1,0.0,2.0,100.0
ALM→JAE,1,1,0.0,1.0,100.0
VLD→TER,1,1,0.0,3.0,100.0
ALM→JER,1,1,0.0,2.0,100.0
VLD→ALB,1,1,0.0,2.0,100.0
BAD→ALG,1,1,0.0,3.0,100.0
VIG→BIL,1,1,0.0,3.0,100.0
ZAM→SEV,1,1,0.0,4.0,100.0
VLD→VIT,1,1,0.0,2.0,100.0
BIL→LLE,1,1,0.0,5.0,100.0
BIL→HUS,1,1,0.0,2.0,100.0
BIL→GUA,1,1,0.0,2.0,100.0
BIL→CRE,1,1,0.0,1.0,100.0
ZAR→AVL,1,1,0.0,4.0,100.0
BIL→AVL,1,1,0.0,3.0,100.0
VIG→VLD,1,1,0.0,3.0,100.0
VIG→ZAM,1,1,0.0,3.0,100.0
VIT→ALB,1,1,0.0,3.0,100.0
VIT→AVL,1,1,0.0,2.0,100.0
BIL→ACO,1,1,0.0,4.0,100.0
BCN→SOR,1,1,0.0,3.0,100.0
ZAR→ALB,1,1,0.0,3.0,100.0
BCN→CUE,1,1,0.0,2.0,100.0
ALI→GIR,1,1,0.0,4.0,100.0
BCN→ALB,1,1,0.0,2.0,100.0
BAD→STD,1,1,0.0,4.0,100.0
BAD→OVI,1,1,0.0,3.0,100.0
BAD→JAE,1,1,0.0,1.0,100.0
VIT→TAL,1,1,0.0,3.0,100.0
VIT→VAL,1,1,0.0,2.0,100.0
VIT→VIG,1,1,0.0,4.0,100.0
ZAM→VIT,1,1,0.0,1.0,100.0
ZAM→VIG,1,1,0.0,2.0,100.0
ZAM→TAL,1,1,0.0,3.0,100.0
VIT→ZAM,1,1,0.0,2.0,100.0
BIL→OUR,1,1,0.0,3.0,100.0
COR→MER,1,1,0.0,2.0,100.0
CAS→COR,1,1,0.0,4.0,100.0
PAL→LEO,1,1,0.0,3.0,100.0
PMP→GIR,1,1,0.0,3.0,100.0
LEO→STD,1,1,0.0,2.0,100.0
LLE→CAR,1,1,0.0,3.0,100.0
LLE→GIJ,1,1,0.0,1.0,100.0
PAL→SSB,1,1,0.0,2.0,100.0
LLE→LOG,1,1,0.0,1.0,100.0
PAL→BIL,1,1,0.0,3.0,100.0
LOG→OUR,1,1,0.0,3.0,100.0
LLE→SOR,1,1,0.0,1.0,100.0
LOG→BCN,1,1,0.0,3.0,100.0
LOG→CAC,1,1,0.0,3.0,100.0
LOG→CAS,1,1,0.0,6.0,100.0
LOG→LLE,1,1,0.0,2.0,100.0
OVI→SOR,1,1,0.0,1.0,100.0
LEO→SEV,1,1,0.0,3.0,100.0
PMP→LUG,1,1,0.0,4.0,100.0
PMP→OVI,1,1,0.0,2.0,100.0
LEO→MER,1,1,0.0,2.0,100.0
PMP→TER,1,1,0.0,3.0,100.0
LEO→COR,1,1,0.0,4.0,100.0
LEO→BIL,1,1,0.0,2.0,100.0
PON→BUR,1,1,0.0,0.0,100.0
JER→GRN,1,1,0.0,2.0,100.0
JER→ALB,1,1,0.0,4.0,100.0
JAE→VLD,1,1,0.0,4.0,100.0
JAE→SEV,1,1,0.0,2.0,100.0
JAE→MUR,1,1,0.0,2.0,100.0
PON→OVI,1,1,0.0,2.0,100.0
JAE→JER,1,1,0.0,1.0,100.0
JAE→CAR,1,1,0.0,2.0,100.0
SAL→BAD,1,1,0.0,2.0,100.0
OVI→SCQ,1,1,0.0,2.0,100.0
OVI→OUR,1,1,0.0,3.0,100.0
HUS→LLE,1,1,0.0,0.0,100.0
MAL→HUE,1,1,0.0,2.0,100.0
MUR→JAE,1,1,0.0,2.0,100.0
MUR→GUA,1,1,0.0,3.0,100.0
MAL→CDZ,1,1,0.0,1.0,100.0
MUR→CRE,1,1,0.0,2.0,100.0
MAL→CUE,1,1,0.0,3.0,100.0
MAL→GUA,1,1,7.89504902761098,2.0,100.0
MUR→BUR,1,1,0.0,4.0,100.0
LOG→SEG,1,1,0.0,4.0,100.0
MER→ALG,1,1,0.0,3.0,100.0
MUR→AVL,1,1,0.0,2.0,100.0
MER→ALI,1,1,0.0,5.0,100.0
MER→CRE,1,1,0.0,1.0,100.0
MER→GRN,1,1,0.0,1.0,100.0
MER→VAL,1,1,0.0,5.0,100.0
MAL→CAC,1,1,1.5682183532551335,4.0,100.0
MAL→ALB,1,1,0.0,2.0,100.0
MUR→SEV,1,1,0.0,5.0,100.0
MUR→TAR,1,1,0.0,3.0,100.0
MUR→TER,1,1,0.0,3.0,100.0
OUR→ACO,1,1,0.0,0.0,100.0
OUR→BUR,1,1,0.0,2.0,100.0
MAD→JAE,1,1,0.0,2.0,100.0
OUR→LOG,1,1,0.0,4.0,100.0
OUR→LUG,1,1,0.0,0.0,100.0
ACO→GUA,1,1,0.0,4.0,100.0
LUG→PMP,1,1,0.0,4.0,100.0
OVI→ACO,1,1,0.0,2.0,100.0
LUG→BUR,1,1,0.0,2.0,100.0
LOG→VIG,1,1,0.0,4.0,100.0
LOG→VAL,1,1,0.0,3.0,100.0
LOG→SOR,1,1,0.0,0.0,100.0
SAL→BIL,1,1,0.0,2.0,100.0
HUS→BIL,1,1,0.0,2.0,100.0
CAS→JAE,1,1,0.0,2.0,100.0
SSB→HUS,1,1,0.0,2.0,100.0
CRE→ALI,1,1,0.0,3.0,100.0
CRE→GIJ,1,0,0.0,0.0,0.0
CRE→MAL,1,1,0.0,2.0,100.0
CRE→VAL,1,1,0.0,2.0,100.0
CRE→ZAR,1,1,0.0,2.0,100.0
SSB→LEO,1,1,0.0,2.0,100.0
CUE→GUA,1,1,0.0,0.0,100.0
GIJ→GUA,1,1,0.0,3.0,100.0
CUE→SEV,1,1,0.0,3.0,100.0
CUE→VAL,1,1,0.0,1.0,100.0
GIJ→ACO,1,1,0.0,2.0,100.0
SOR→VIT,1,1,0.0,1.0,100.0
SOR→VAL,1,1,0.0,2.0,100.0
GIJ→BIL,1,1,0.0,1.0,100.0
COR→MUR,1,1,0.0,3.0,100.0
STD→LOG,1,1,0.0,1.0,100.0
MER→MUR,1,1,0.0,2.0,100.0
COR→CAS,1,1,0.0,2.0,100.0
COR→BUR,1,0,0.0,0.0,0.0
STD→PON,1,1,0.0,2.0,100.0
STD→VIT,1,1,0.0,1.0,100.0
COR→ALB,1,1,0.0,1.0,100.0
CDZ→MER,1,1,0.0,2.0,100.0
CDZ→HUE,1,1,0.0,3.0,100.0
TAL→GUA,1,1,0.0,1.0,100.0
CDZ→ALI,1,1,0.0,4.0,100.0
TAL→VIT,1,1,0.0,3.0,100.0
TAL→VLD,1,1,0.0,2.0,100.0
TAL→ZAM,1,1,0.0,1.0,100.0
CAS→TER,1,1,0.0,1.0,100.0
TAR→CAR,1,1,0.0,1.0,100.0
GIJ→BUR,1,1,0.0,2.0,100.0
SEV→VLD,1,1,0.0,4.0,100.0
HUE→MER,1,1,0.0,2.0,100.0
GUA→TAL,1,1,0.0,1.0,100.0
GUA→BAD,1,1,0.0,3.0,100.0
GUA→GIJ,1,1,0.0,3.0,100.0
GUA→OVI,1,1,0.0,3.0,100.0
SCQ→LEO,1,1,0.0,3.0,100.0
SCQ→BIL,1,1,0.0,5.0,100.0
GUA→SAL,1,1,0.0,2.0,100.0
GUA→VLD,1,1,0.0,2.0,100.0
SEV→TAL,1,1,0.0,4.0,100.0
HUE→ALG,1,1,0.0,2.0,100.0
HUE→BAD,1,1,0.0,2.0,100.0
HUE→CAC,1,1,0.0,2.0,100.0
SAL→STD,1,1,0.0,2.0,100.0
SAL→SEV,1,1,0.0,3.0,100.0
HUE→CDZ,1,1,0.0,1.0,100.0
SCQ→PON,1,1,0.0,1.0,100.0
SEG→AVL,1,1,0.0,1.0,100.0
SEG→GIJ,1,1,0.0,2.0,100.0
GRN→MUR,1,1,0.0,3.0,100.0
SEG→PMP,1,1,0.0,3.0,100.0
GRN→JER,1,1,0.0,3.0,100.0
GRN→CDZ,1,1,0.0,3.0,100.0
SEV→ALI,1,1,0.0,4.0,100.0
GRN→CAS,1,1,0.0,2.0,100.0
GRN→CAR,1,1,0.0,2.0,100.0
SEV→CAC,1,1,0.0,2.0,100.0
GRN→CAC,1,1,0.0,3.0,100.0
GRN→ALI,1,1,0.0,3.0,100.0
GRN→ALB,1,1,0.0,2.0,100.0
SEV→CUE,1,1,0.0,3.0,100.0
GIR→ALI,1,1,0.0,1.0,100.0
GIJ→ZAM,1,1,0.0,1.0,100.0
ZAR→ZAM,1,1,0.0,1.0,100.0
